Year,Format,Country,Place,Nr_Winners,Order,Participant,Song,Points,Rank,Win,Qualified
2002,Final,Denmark,Tallinn,1,14,Malene,Tell Me Who You Are,7,24,0,0
2002,Final,Bosnia & Herzegovina,Tallinn,1,15,Maja,Na Jastuku Za Dvoje,33,13,0,0
2002,Final,Belgium,Tallinn,1,16,Sergio & the Ladies,Sister,33,13,0,0
2002,Final,France,Tallinn,1,17,Sandrine François,Il Faut Du Temps,104,5,0,0
2002,Final,Germany,Tallinn,1,18,Corinna May,I Can't Live Without Music,17,21,0,0
2002,Final,Türkiye,Tallinn,1,19,Buket Bengisu & Saphire,Leylaklar Soldu Kalbinde,29,16,0,0
2002,Final,Malta,Tallinn,1,20,Ira Losco,7th Wonder,164,2,0,0
2002,Final,Romania,Tallinn,1,21,Monica Anghel & Marcel Pavel,Tell Me Why,71,9,0,0
2002,Final,Slovenia,Tallinn,1,22,Sestre,Samo Ljubezen,33,13,0,0
2002,Final,Latvia,Tallinn,1,23,Marie N,I Wanna,176,1,1,0
2002,Final,Lithuania,Tallinn,1,24,Aivaras,Happy You,12,23,0,0
2003,Final,Iceland,Riga,1,1,Birgitta,Open Your Heart,81,8,0,0
2003,Final,Austria,Riga,1,2,Alf Poier,Weil Der Mensch Zählt,101,6,0,0
2003,Final,Ireland,Riga,1,3,Mickey Harte,Weve Got The World,53,11,0,0
2003,Final,Türkiye,Riga,1,4,Sertab Erener,Everyway That I Can,167,1,1,0
2003,Final,Malta,Riga,1,5,Lynn Chirchop,To Dream Again,4,25,0,0
2003,Final,Bosnia & Herzegovina,Riga,1,6,Mija Martina,Ne Brini,27,16,0,0
2003,Final,Portugal,Riga,1,7,Rita Guerra,Deixa-me Sonhar,13,22,0,0
2003,Final,Croatia,Riga,1,8,Claudia Beni,Vie Nisam Tvoja,29,15,0,0
2003,Final,Cyprus,Riga,1,9,Stelios Constantas,Feeling Alive,15,20,0,0
2003,Final,Germany,Riga,1,10,Lou,Let's Get Happy,53,11,0,0
2003,Final,Russia,Riga,1,11,t.A.T.u.,"Ne Ver, Ne Boisia",164,3,0,0
2003,Final,Spain,Riga,1,12,Beth,Dime,81,8,0,0
2003,Final,Israel,Riga,1,13,Lior Narkis,Words For Love,17,19,0,0
2003,Final,Netherlands,Riga,1,14,Esther Hart,One More Night,45,13,0,0
2003,Final,United Kingdom,Riga,1,15,Jemini,Cry Baby,0,26,0,0
2003,Final,Ukraine,Riga,1,16,Olexandr,Hasta La Vista,30,14,0,0
2003,Final,Greece,Riga,1,17,Mando,Never Let You Go,25,17,0,0
2003,Final,Norway,Riga,1,18,Jostein Hasselgård,I'm Not Afraid To Move On,123,4,0,0
2003,Final,France,Riga,1,19,Louisa Baileche,Monts Et Merveilles,19,18,0,0
2003,Final,Poland,Riga,1,20,Ich Troje,Keine Grenzen - Zadnych Granic,90,7,0,0
2003,Final,Latvia,Riga,1,21,F.L.Y.,Hello From Mars,5,24,0,0
2003,Final,Belgium,Riga,1,22,Urban Trad,Sanomi,165,2,0,0
2003,Final,Estonia,Riga,1,23,Ruffus,Eighties Coming Back,14,21,0,0
2003,Final,Romania,Riga,1,24,Nicola,Dont Break My Heart,73,10,0,0
2003,Final,Sweden,Riga,1,25,Fame,Give Me Your Love,107,5,0,0
2003,Final,Slovenia,Riga,1,26,Karmen,Nanana,7,23,0,0
2004,Final,Spain,Istanbul,1,1,Ramón,Para Llenarme De Ti,87,10,0,0
2004,Final,Austria,Istanbul,1,2,Tie Break,Du Bist,9,21,0,0
2004,Final,Norway,Istanbul,1,3,Knut Anders Sørum,High,3,24,0,0
2004,Final,France,Istanbul,1,4,Jonatan Cerrada,A Chaque Pas,40,15,0,0
2004,Final,Serbia & Montenegro,Istanbul,1,5,Željko Joksimović,Lane Moje,263,2,0,0
2004,Final,Malta,Istanbul,1,6,Julie & Ludwig,On Again... Off Again,50,12,0,0
2004,Final,Netherlands,Istanbul,1,7,Re-union,Without You,11,20,0,0
2004,Final,Germany,Istanbul,1,8,Max (Maximilian Mutzke),Can't Wait Until Tonight,93,8,0,0
2004,Final,Albania,Istanbul,1,9,Anjeza Shahini,The Image Of You,106,7,0,0
2004,Final,Ukraine,Istanbul,1,10,Ruslana,Wild Dances,280,1,1,0
2004,Final,Croatia,Istanbul,1,11,Ivan Mikulic,You Are The Only One,50,12,0,0
2004,Final,Bosnia & Herzegovina,Istanbul,1,12,Deen,In The Disco,91,9,0,0
2004,Final,Belgium,Istanbul,1,13,Xandee,1 Life,7,22,0,0
2004,Final,Russia,Istanbul,1,14,Julia Savicheva,Believe Me,67,11,0,0
2004,Final,North Macedonia,Istanbul,1,15,Tose Proeski,Life,47,14,0,0
2004,Final,Greece,Istanbul,1,16,Sakis Rouvas,Shake It,252,3,0,0
2004,Final,Iceland,Istanbul,1,17,Jónsi,Heaven,16,19,0,0
2004,Final,Ireland,Istanbul,1,18,Chris Doran,If My World Stopped Turning,7,22,0,0
2004,Final,Poland,Istanbul,1,19,Blue Cafe,Love Song,27,17,0,0
2004,Final,United Kingdom,Istanbul,1,20,James Fox,Hold On To Our Love,29,16,0,0
2004,Final,Cyprus,Istanbul,1,21,Lisa Andreas,Stronger Every Minute,170,5,0,0
2004,Final,Türkiye,Istanbul,1,22,Athena,For Real,195,4,0,0
2004,Final,Romania,Istanbul,1,23,Sanda Ladosi,I Admit,18,18,0,0
2004,Final,Sweden,Istanbul,1,24,Lena Philipsson,It Hurts,170,5,0,0
2004,Semi-Final,Finland,Istanbul,1,1,Jari Sillanpää,Takes 2 To Tango,51,14,0,0
2004,Semi-Final,Belarus,Istanbul,1,2,Aleksandra & Konstantin,My Galileo,10,19,0,0
2004,Semi-Final,Switzerland,Istanbul,1,3,Piero Esteriore & the MusicStars,Celebrate,0,22,0,0
2004,Semi-Final,Latvia,Istanbul,1,4,Fomins & Kleins,Dziesma Par Laimi,23,17,0,0
2004,Semi-Final,Israel,Istanbul,1,5,David D'or,Le'ha'amin,57,11,0,0
2004,Semi-Final,Andorra,Istanbul,1,6,Marta Roure,Jugarem A Estimar-nos,12,18,0,0
2004,Semi-Final,Portugal,Istanbul,1,7,Sofia,Foi Magia,38,15,0,0
2004,Semi-Final,Malta,Istanbul,1,8,Julie & Ludwig,On Again... Off Again,74,8,0,1
2004,Semi-Final,Monaco,Istanbul,1,9,Maryon,Notre Planète,10,19,0,0
2004,Semi-Final,Greece,Istanbul,1,10,Sakis Rouvas,Shake It,238,3,0,1
2004,Semi-Final,Ukraine,Istanbul,1,11,Ruslana,Wild Dances,256,2,0,1
2004,Semi-Final,Lithuania,Istanbul,1,12,Linas ir Simona,What's Happened To Your Love,26,16,0,0
2004,Semi-Final,Albania,Istanbul,1,13,Anjeza Shahini,The Image Of You,167,4,0,1
2004,Semi-Final,Cyprus,Istanbul,1,14,Lisa Andreas,Stronger Every Minute,149,5,0,1
2004,Semi-Final,North Macedonia,Istanbul,1,15,Tose Proeski,Life,71,10,0,1
2004,Semi-Final,Slovenia,Istanbul,1,16,Platin,Stay Forever,5,21,0,0
2004,Semi-Final,Estonia,Istanbul,1,17,Neiokõsõ,Tii,57,11,0,0
2004,Semi-Final,Croatia,Istanbul,1,18,Ivan Mikulic,You Are The Only One,72,9,0,1
2004,Semi-Final,Denmark,Istanbul,1,19,Tomas Thordarson,Shame On You,56,13,0,0
2004,Semi-Final,Serbia & Montenegro,Istanbul,1,20,Željko Joksimović,Lane Moje,263,1,0,1
2004,Semi-Final,Bosnia & Herzegovina,Istanbul,1,21,Deen,In The Disco,133,7,0,1
2004,Semi-Final,Netherlands,Istanbul,1,22,Re-union,Without You,146,6,0,1
2005,Final,Hungary,Kyiv,1,1,NOX,Forogj Világ,97,12,0,0
2005,Final,United Kingdom,Kyiv,1,2,Javine,Touch My Fire,18,22,0,0
2005,Final,Malta,Kyiv,1,3,Chiara,Angel,192,2,0,0
2005,Final,Romania,Kyiv,1,4,Luminita Anghel & Sistem,Let Me Try,158,3,0,0
2005,Final,Norway,Kyiv,1,5,Wig Wam,In My Dreams,125,9,0,0
2005,Final,Türkiye,Kyiv,1,6,Gülseren,Rimi Rimi Ley,92,13,0,0
2005,Final,Moldova,Kyiv,1,7,Zdob si Zdub,Boonika Bate Toba,148,6,0,0
2005,Final,Albania,Kyiv,1,8,Ledina Celo,Tomorrow I Go,53,16,0,0
2005,Final,Cyprus,Kyiv,1,9,Constantinos Christoforou,Ela Ela,46,18,0,0
2005,Final,Spain,Kyiv,1,10,Son de sol,Brujería,28,21,0,0
2005,Final,Israel,Kyiv,1,11,Shiri Maymon,Hasheket Shenish'ar,154,4,0,0
2005,Final,Serbia & Montenegro,Kyiv,1,12,No Name,Zauvijek Moja,137,7,0,0
2005,Final,Denmark,Kyiv,1,13,Jakob Sveistrup,Talking To You,125,9,0,0
2005,Final,Sweden,Kyiv,1,14,Martin Stenmarck,Las Vegas,30,19,0,0
2005,Final,North Macedonia,Kyiv,1,15,Martin Vucic,Make My Day,52,17,0,0
2005,Final,Ukraine,Kyiv,1,16,Greenjolly,Razom Nas Bahato,30,19,0,0
2005,Final,Germany,Kyiv,1,17,Gracia,Run & Hide,4,24,0,0
2005,Final,Croatia,Kyiv,1,18,Boris Novkovic feat. Lado members,Vukovi Umiru Sami,115,11,0,0
2005,Final,Greece,Kyiv,1,19,Helena Paparizou,My Number One,230,1,1,0
2005,Final,Russia,Kyiv,1,20,Natalia Podolskaya,Nobody Hurt No One,57,15,0,0
2005,Final,Bosnia & Herzegovina,Kyiv,1,21,Feminnem,Call Me,79,14,0,0
2005,Final,Switzerland,Kyiv,1,22,Vanilla Ninja,Cool Vibes,128,8,0,0
2005,Final,Latvia,Kyiv,1,23,Walter & Kazha,The War Is Not Over,153,5,0,0
2005,Final,France,Kyiv,1,24,Ortal,Chacun Pense à Soi,11,23,0,0
2005,Semi-Final,Austria,Kyiv,1,1,Global.Kryner,Y Así,30,21,0,0
2005,Semi-Final,Lithuania,Kyiv,1,2,Laura and the Lovers,Little By Little,17,25,0,0
2005,Semi-Final,Portugal,Kyiv,1,3,2B,Amar,51,17,0,0
2005,Semi-Final,Moldova,Kyiv,1,4,Zdob si Zdub,Boonika Bate Toba,207,2,0,1
2005,Semi-Final,Latvia,Kyiv,1,5,Walter & Kazha,The War Is Not Over,85,10,0,1
2005,Semi-Final,Monaco,Kyiv,1,6,Lise Darly,Tout De Moi,22,24,0,0
2005,Semi-Final,Israel,Kyiv,1,7,Shiri Maymon,Hasheket Shenish'ar,158,7,0,1
2005,Semi-Final,Belarus,Kyiv,1,8,Angelica Agurbash,Love Me Tonight,67,13,0,0
2005,Semi-Final,Netherlands,Kyiv,1,9,Glennis Grace,My Impossible Dream,53,14,0,0
2005,Semi-Final,Iceland,Kyiv,1,10,Selma,If I Had Your Love,52,16,0,0
2005,Semi-Final,Belgium,Kyiv,1,11,Nuno Resende,Le Grand Soir,29,22,0,0
2005,Semi-Final,Estonia,Kyiv,1,12,Suntribe,Let's Get Loud,31,20,0,0
2005,Semi-Final,Norway,Kyiv,1,13,Wig Wam,In My Dreams,164,6,0,1
2005,Semi-Final,Romania,Kyiv,1,14,Luminita Anghel & Sistem,Let Me Try,235,1,0,1
2005,Semi-Final,Hungary,Kyiv,1,15,NOX,Forogj Világ,167,5,0,1
2005,Semi-Final,Finland,Kyiv,1,16,Geir Rönning,Why,50,18,0,0
2005,Semi-Final,North Macedonia,Kyiv,1,17,Martin Vucic,Make My Day,97,9,0,1
2005,Semi-Final,Andorra,Kyiv,1,18,Marian van de Wal,La Mirada Interior,27,23,0,0
2005,Semi-Final,Switzerland,Kyiv,1,19,Vanilla Ninja,Cool Vibes,114,8,0,1
2005,Semi-Final,Croatia,Kyiv,1,20,Boris Novkovic feat. Lado members,Vukovi Umiru Sami,169,4,0,1
2005,Semi-Final,Bulgaria,Kyiv,1,21,Kaffe,Lorraine,49,19,0,0
2005,Semi-Final,Ireland,Kyiv,1,22,Donna and Joseph McCaul,Love?,53,14,0,0
2005,Semi-Final,Slovenia,Kyiv,1,23,Omar Naber,Stop,69,12,0,0
2005,Semi-Final,Denmark,Kyiv,1,24,Jakob Sveistrup,Talking To You,185,3,0,1
2005,Semi-Final,Poland,Kyiv,1,25,Ivan & Delfin,Czarna Dziewczyna,81,11,0,0
2006,Final,Switzerland,Athens,1,1,Six4One,If We All Give A Little,30,16,0,0
2006,Final,Moldova,Athens,1,2,Arsenium & Natalia Gordienko,Loca,22,20,0,0
2006,Final,Israel,Athens,1,3,Eddie Butler,Ze Hazman,4,23,0,0
2006,Final,Latvia,Athens,1,4,Cosmos,I Hear Your Heart,30,16,0,0
2006,Final,Norway,Athens,1,5,Christine Guldbrandsen,Alvedansen,36,14,0,0
2006,Final,Spain,Athens,1,6,Las Ketchup,Bloody Mary,18,21,0,0
2006,Final,Malta,Athens,1,7,Fabrizio Faniello,I Do,1,24,0,0
2006,Final,Germany,Athens,1,8,Texas Lightning,"No, No, Never",36,14,0,0
2006,Final,Denmark,Athens,1,9,Sidsel Ben Semmane,Twist Of Love,26,18,0,0
2006,Final,Russia,Athens,1,10,Dima Bilan,Never Let You Go,248,2,0,0
2006,Final,North Macedonia,Athens,1,11,Elena Risteska,Ninanajna,56,12,0,0
2006,Final,Romania,Athens,1,12,Mihai Traistariu,Tornero,172,4,0,0
2006,Final,Bosnia & Herzegovina,Athens,1,13,Hari Mata Hari,Lejla,229,3,0,0
2006,Final,Lithuania,Athens,1,14,LT United,We Are The Winners,162,6,0,0
2006,Final,United Kingdom,Athens,1,15,Daz Sampson,Teenage Life,25,19,0,0
2006,Final,Greece,Athens,1,16,Anna Vissi,Everything,128,9,0,0
2006,Final,Finland,Athens,1,17,Lordi,Hard Rock Hallelujah,292,1,1,0
2006,Final,Ukraine,Athens,1,18,Tina Karol,Show Me Your Love,145,7,0,0
2006,Final,France,Athens,1,19,Virginie Pouchin,Il était Temps,5,22,0,0
2006,Final,Croatia,Athens,1,20,Severina,Moja Štikla,56,12,0,0
2006,Final,Ireland,Athens,1,21,Brian Kennedy,Every Song Is A Cry For Love,93,10,0,0
2006,Final,Sweden,Athens,1,22,Carola,Invincible,170,5,0,0
2006,Final,Türkiye,Athens,1,23,Sibel Tüzün,Superstar,91,11,0,0
2006,Final,Armenia,Athens,1,24,André,Without Your Love,129,8,0,0
2006,Semi-Final,Armenia,Athens,1,1,André,Without Your Love,150,6,0,1
2006,Semi-Final,Bulgaria,Athens,1,2,Mariana Popova,Let Me Cry,36,17,0,0
2006,Semi-Final,Slovenia,Athens,1,3,Anej Dean,Mr. Nobody,49,16,0,0
2006,Semi-Final,Andorra,Athens,1,4,Jennifer,Sense Tu,8,23,0,0
2006,Semi-Final,Belarus,Athens,1,5,Polina Smolova,Mum,10,22,0,0
2006,Semi-Final,Albania,Athens,1,6,Luiz Ejlli,Zjarr E Ftohtë,58,14,0,0
2006,Semi-Final,Belgium,Athens,1,7,Kate Ryan,Je T'adore,69,12,0,0
2006,Semi-Final,Ireland,Athens,1,8,Brian Kennedy,Every Song Is A Cry For Love,79,9,0,1
2006,Semi-Final,Cyprus,Athens,1,9,Annet Artani,Why Angels Cry,57,15,0,0
2006,Semi-Final,Monaco,Athens,1,10,Séverine Ferrer,La Coco-dance,14,21,0,0
2006,Semi-Final,North Macedonia,Athens,1,11,Elena Risteska,Ninanajna,76,10,0,1
2006,Semi-Final,Poland,Athens,1,12,Ich Troje,Follow My Heart,70,11,0,0
2006,Semi-Final,Russia,Athens,1,13,Dima Bilan,Never Let You Go,217,3,0,1
2006,Semi-Final,Türkiye,Athens,1,14,Sibel Tüzün,Superstar,91,8,0,1
2006,Semi-Final,Ukraine,Athens,1,15,Tina Karol,Show Me Your Love,146,7,0,1
2006,Semi-Final,Finland,Athens,1,16,Lordi,Hard Rock Hallelujah,292,1,0,1
2006,Semi-Final,Netherlands,Athens,1,17,Treble,Amambanda,22,20,0,0
2006,Semi-Final,Lithuania,Athens,1,18,LT United,We Are The Winners,163,5,0,1
2006,Semi-Final,Portugal,Athens,1,19,Nonstop,Coisas De Nada,26,19,0,0
2006,Semi-Final,Sweden,Athens,1,20,Carola,Invincible,214,4,0,1
2006,Semi-Final,Estonia,Athens,1,21,Sandra,Through My Window,28,18,0,0
2006,Semi-Final,Bosnia & Herzegovina,Athens,1,22,Hari Mata Hari,Lejla,267,2,0,1
2006,Semi-Final,Iceland,Athens,1,23,Silvia Night,Congratulations,62,13,0,0
2006,Semi-Final,Serbia & Montenegro,Athens,1,24,"Withdrew from the competition, but still voted",,0,24,0,0
2007,Final,Bosnia & Herzegovina,Helsinki,1,1,Marija Sestic,Rijeka Bez Imena,106,11,0,0
2007,Final,Spain,Helsinki,1,2,NASH,I Love You Mi Vida,43,20,0,0
2007,Final,Belarus,Helsinki,1,3,Dmitry Koldun,Work Your Magic,145,6,0,0
2007,Final,Ireland,Helsinki,1,4,Dervish,They Can't Stop The Spring,5,24,0,0
2007,Final,Finland,Helsinki,1,5,Hanna Pakarinen,Leave Me Alone,53,17,0,0
2007,Final,North Macedonia,Helsinki,1,6,Karolina,Mojot Svet,73,14,0,0
2007,Final,Slovenia,Helsinki,1,7,Alenka Gotar,Cvet Z Juga,66,15,0,0
2007,Final,Hungary,Helsinki,1,8,Magdi Rúzsa,Unsubstantial Blues,128,9,0,0
2007,Final,Lithuania,Helsinki,1,9,4Fun,Love Or Leave,28,21,0,0
2007,Final,Greece,Helsinki,1,10,Sarbel,Yassou Maria,139,7,0,0
2007,Final,Georgia,Helsinki,1,11,Sopho,Visionary Dream,97,12,0,0
2007,Final,Sweden,Helsinki,1,12,The Ark,The Worrying Kind,51,18,0,0
2007,Final,France,Helsinki,1,13,Les Fatals Picards,L'amour à La Française,19,22,0,0
2007,Final,Latvia,Helsinki,1,14,Bonaparti.lv,Questa Notte,54,16,0,0
2007,Final,Russia,Helsinki,1,15,Serebro,Song # 1,207,3,0,0
2007,Final,Germany,Helsinki,1,16,Roger Cicero,Frauen Regieren Die Welt,49,19,0,0
2007,Final,Serbia,Helsinki,1,17,Marija Šerifović,Molitva,268,1,1,0
2007,Final,Ukraine,Helsinki,1,18,Verka Serduchka,Dancing Lasha Tumbai,235,2,0,0
2007,Final,United Kingdom,Helsinki,1,19,Scooch,Flying The Flag (for You),19,22,0,0
2007,Final,Romania,Helsinki,1,20,Todomondo,"Liubi, Liubi, I Love You",84,13,0,0
2007,Final,Bulgaria,Helsinki,1,21,Elitsa Todorova & Stoyan Yankulov,Water,157,5,0,0
2007,Final,Türkiye,Helsinki,1,22,Kenan Dogulu,Shake It Up Shekerim,163,4,0,0
2007,Final,Armenia,Helsinki,1,23,Hayko,Anytime You Need,138,8,0,0
2007,Final,Moldova,Helsinki,1,24,Natalia Barbu,Fight,109,10,0,0
2007,Semi-Final,Bulgaria,Helsinki,1,1,Elitsa Todorova & Stoyan Yankulov,Water,146,6,0,1
2007,Semi-Final,Israel,Helsinki,1,2,Teapacks,Push The Button,17,24,0,0
2007,Semi-Final,Cyprus,Helsinki,1,3,Evridiki,"Comme Ci, Comme ça",65,15,0,0
2007,Semi-Final,Belarus,Helsinki,1,4,Dmitry Koldun,Work Your Magic,176,4,0,1
2007,Semi-Final,Iceland,Helsinki,1,5,Eiríkur Hauksson,Valentine Lost,77,13,0,0
2007,Semi-Final,Georgia,Helsinki,1,6,Sopho,Visionary Dream,123,8,0,1
2007,Semi-Final,Montenegro,Helsinki,1,7,Stevan Faddy,Ajde Kroci,33,22,0,0
2007,Semi-Final,Switzerland,Helsinki,1,8,DJ BoBo,Vampires Are Alive,40,20,0,0
2007,Semi-Final,Moldova,Helsinki,1,9,Natalia Barbu,Fight,91,10,0,1
2007,Semi-Final,Netherlands,Helsinki,1,10,Edsilia Rombley,On Top Of The World,38,21,0,0
2007,Semi-Final,Albania,Helsinki,1,11,Aida & Frederik Ndoci,Hear My Plea,49,17,0,0
2007,Semi-Final,Denmark,Helsinki,1,12,DQ,Drama Queen,45,19,0,0
2007,Semi-Final,Croatia,Helsinki,1,13,Dragonfly feat. Dado Topic,Vjerujem U Ljubav,54,16,0,0
2007,Semi-Final,Poland,Helsinki,1,14,The Jet Set,Time To Party,75,14,0,0
2007,Semi-Final,Serbia,Helsinki,1,15,Marija Šerifović,Molitva,298,1,0,1
2007,Semi-Final,Czech Republic,Helsinki,1,16,Kabát,Malá Dáma,1,28,0,0
2007,Semi-Final,Portugal,Helsinki,1,17,Sabrina,Dança Comigo (vem Ser Feliz),88,11,0,0
2007,Semi-Final,North Macedonia,Helsinki,1,18,Karolina,Mojot Svet,97,9,0,1
2007,Semi-Final,Norway,Helsinki,1,19,Guri Schanke,Ven A Bailar Conmigo,48,18,0,0
2007,Semi-Final,Malta,Helsinki,1,20,Olivia Lewis,Vertigo,15,25,0,0
2007,Semi-Final,Andorra,Helsinki,1,21,Anonymous,Salvem El Món,80,12,0,0
2007,Semi-Final,Hungary,Helsinki,1,22,Magdi Rúzsa,Unsubstantial Blues,224,2,0,1
2007,Semi-Final,Estonia,Helsinki,1,23,Gerli Padar,Partners In Crime,33,22,0,0
2007,Semi-Final,Belgium,Helsinki,1,24,The KMG's,Love Power,14,26,0,0
2007,Semi-Final,Slovenia,Helsinki,1,25,Alenka Gotar,Cvet Z Juga,140,7,0,1
2007,Semi-Final,Türkiye,Helsinki,1,26,Kenan Dogulu,Shake It Up Shekerim,197,3,0,1
2007,Semi-Final,Austria,Helsinki,1,27,Eric Papilaya,Get A Life - Get Alive,4,27,0,0
2007,Semi-Final,Latvia,Helsinki,1,28,Bonaparti.lv,Questa Notte,168,5,0,1
2008,Semi-Final,Montenegro,Belgrade,1,1,Stefan Filipović,Zauvijek Volim Te,23,14,0,0
2008,Semi-Final,Israel,Belgrade,1,2,Boaz,The Fire In Your Eyes,104,5,0,1
2008,Semi-Final,Estonia,Belgrade,1,3,Kreisiraadio,Leto Svet,8,18,0,0
2008,Semi-Final,Moldova,Belgrade,1,4,Geta Burlacu,A Century Of Love,36,12,0,0
2008,Semi-Final,San Marino,Belgrade,1,5,Miodio,Complice,5,19,0,0
2008,Semi-Final,Belgium,Belgrade,1,6,Ishtar,O Julissi,16,17,0,0
2008,Semi-Final,Azerbaijan,Belgrade,1,7,Elnur & Samir,Day After Day,96,6,0,1
2008,Semi-Final,Slovenia,Belgrade,1,8,Rebeka Dremelj,Vrag Naj Vzame,36,11,0,0
2008,Semi-Final,Norway,Belgrade,1,9,Maria,Hold On Be Strong,106,4,0,1
2008,Semi-Final,Poland,Belgrade,1,10,Isis Gee,For Life,42,10,0,1
2008,Semi-Final,Ireland,Belgrade,1,11,Dustin the Turkey,Irelande Douze Pointe,22,15,0,0
2008,Semi-Final,Andorra,Belgrade,1,12,Gisela,Casanova,22,16,0,0
2008,Semi-Final,Bosnia & Herzegovina,Belgrade,1,13,Laka,Pokušaj,72,9,0,1
2008,Semi-Final,Armenia,Belgrade,1,14,Sirusho,"Qele, Qele",139,2,0,1
2008,Semi-Final,Netherlands,Belgrade,1,15,Hind,Your Heart Belongs To Me,27,13,0,0
2008,Semi-Final,Finland,Belgrade,1,16,Teräsbetoni,Missä Miehet Ratsastaa,79,8,0,1
2008,Semi-Final,Romania,Belgrade,1,17,Nico & Vlad,Pe-o Margine De Lume,94,7,0,1
2008,Semi-Final,Russia,Belgrade,1,18,Dima Bilan,Believe,135,3,0,1
2008,Semi-Final,Greece,Belgrade,1,19,Kalomira,Secret Combination,156,1,0,1
2008,Semi-Final,Iceland,Belgrade,1,1,Euroband,This Is My Life,68,8,0,1
2008,Semi-Final,Sweden,Belgrade,1,2,Charlotte Perrelli,Hero,54,10,0,1
2008,Semi-Final,Türkiye,Belgrade,1,3,Mor ve Ötesi,Deli,85,7,0,1
2008,Semi-Final,Ukraine,Belgrade,1,4,Ani Lorak,Shady Lady,152,1,0,1
2008,Semi-Final,Lithuania,Belgrade,1,5,Jeronimas Milius,Nomads In The Night,30,16,0,0
2008,Semi-Final,Albania,Belgrade,1,6,Olta Boka,Zemrën E Lamë Peng,67,9,0,1
2008,Semi-Final,Switzerland,Belgrade,1,7,Paolo Meneguzzi,Era Stupendo,47,13,0,0
2008,Semi-Final,Czech Republic,Belgrade,1,8,Tereza Kerndlová,Have Some Fun,9,18,0,0
2008,Semi-Final,Belarus,Belgrade,1,9,Ruslan Alehno,Hasta La Vista,27,17,0,0
2008,Semi-Final,Latvia,Belgrade,1,10,Pirates Of The Sea,Wolves Of The Sea,86,6,0,1
2008,Semi-Final,Croatia,Belgrade,1,11,Kraljevi Ulice & 75 Cents,Romanca,112,4,0,1
2008,Semi-Final,Bulgaria,Belgrade,1,12,Deep Zone & Balthazar,"DJ, Take Me Away",56,12,0,0
2008,Semi-Final,Denmark,Belgrade,1,13,Simon Mathew,All Night Long,112,3,0,1
2008,Semi-Final,Georgia,Belgrade,1,14,Diana Gurtskaya,Peace Will Come,107,5,0,1
2008,Semi-Final,Hungary,Belgrade,1,15,Csézy,Candlelight,6,19,0,0
2008,Semi-Final,Malta,Belgrade,1,16,Morena,Vodka,38,14,0,0
2008,Semi-Final,Cyprus,Belgrade,1,17,Evdokia Kadi,Femme Fatale,36,15,0,0
2008,Semi-Final,North Macedonia,Belgrade,1,18,"Tamara, Vrčak & Adrijan",Let Me Love You,64,11,0,0
2008,Semi-Final,Portugal,Belgrade,1,19,Vânia Fernandes,Senhora Do Mar (Negras Águas),120,2,0,1
2008,Final,Romania,Belgrade,1,1,Nico & Vlad,Pe-o Margine De Lume,45,20,0,0
2008,Final,United Kingdom,Belgrade,1,2,Andy Abraham,Even If,14,25,0,0
2008,Final,Albania,Belgrade,1,3,Olta Boka,Zemrën E Lamë Peng,55,17,0,0
2008,Final,Germany,Belgrade,1,4,No Angels,Disappear,14,23,0,0
2008,Final,Armenia,Belgrade,1,5,Sirusho,"Qele, Qele",199,4,0,0
2008,Final,Bosnia & Herzegovina,Belgrade,1,6,Laka,Pokušaj,110,10,0,0
2008,Final,Israel,Belgrade,1,7,Boaz,The Fire In Your Eyes,124,9,0,0
2008,Final,Finland,Belgrade,1,8,Teräsbetoni,Missä Miehet Ratsastaa,35,22,0,0
2008,Final,Croatia,Belgrade,1,9,Kraljevi Ulice & 75 Cents,Romanca,44,21,0,0
2008,Final,Poland,Belgrade,1,10,Isis Gee,For Life,14,24,0,0
2008,Final,Iceland,Belgrade,1,11,Euroband,This Is My Life,64,14,0,0
2008,Final,Türkiye,Belgrade,1,12,Mor ve Ötesi,Deli,138,7,0,0
2008,Final,Portugal,Belgrade,1,13,Vânia Fernandes,Senhora Do Mar (Negras Águas),69,13,0,0
2008,Final,Latvia,Belgrade,1,14,Pirates Of The Sea,Wolves Of The Sea,83,12,0,0
2008,Final,Sweden,Belgrade,1,15,Charlotte Perrelli,Hero,47,18,0,0
2008,Final,Denmark,Belgrade,1,16,Simon Mathew,All Night Long,60,15,0,0
2008,Final,Georgia,Belgrade,1,17,Diana Gurtskaya,Peace Will Come,83,11,0,0
2008,Final,Ukraine,Belgrade,1,18,Ani Lorak,Shady Lady,230,2,0,0
2008,Final,France,Belgrade,1,19,Sébastien Tellier,Divine,47,19,0,0
2008,Final,Azerbaijan,Belgrade,1,20,Elnur & Samir,Day After Day,132,8,0,0
2008,Final,Greece,Belgrade,1,21,Kalomira,Secret Combination,218,3,0,0
2008,Final,Spain,Belgrade,1,22,Rodolfo Chikilicuatre,Baila El Chiki Chiki,55,16,0,0
2008,Final,Serbia,Belgrade,1,23,Jelena Tomašević feat. Bora Dugic,Oro,160,6,0,0
2008,Final,Russia,Belgrade,1,24,Dima Bilan,Believe,272,1,1,0
2008,Final,Norway,Belgrade,1,25,Maria,Hold On Be Strong,182,5,0,0
2009,Semi-Final,Montenegro,Moscow,1,1,Andrea Demirovic,Just Get Out of My Life,44,11,0,0
